,XOM_adjOpen,COP_adjOpen,CVX_adjOpen,TTE_adjOpen,OXY_adjOpen,XOM_adjClose,COP_adjClose,CVX_adjClose,TTE_adjClose,OXY_adjClose
2016-03-31 00:00:00+00:00,62.3609887972,34.0989285803,73.0684431008,32.7895515617,52.9461784947,62.0049369996,34.3634598081,73.2296404225,32.5672738232,53.0935960492
2016-04-01 00:00:00+00:00,61.1222252514,33.6125324519,71.9170336602,31.3985231334,52.1625378107,61.5376190153,33.9453298029,72.3545692476,31.6925033682,52.9151432201
2016-04-04 00:00:00+00:00,61.6117964731,33.9538630684,72.4927383805,31.7785463638,53.2875665155,61.6859739309,33.365067755,71.7174560238,31.8574191097,52.9073844015
2016-04-05 00:00:00+00:00,61.2779979129,33.0664034657,71.3873853175,31.2622883904,52.356508277,60.9812880815,33.3138681626,71.1340752406,31.4343743815,52.3099553651
2016-04-06 00:00:00+00:00,61.3373398791,33.6210657173,71.5025262616,31.4343743815,52.7134139351,61.7972401177,34.7730565478,72.799780898,32.065356349,54.4048364017
2016-04-07 00:00:00+00:00,61.3892640996,34.4999920546,72.4390059399,31.6064603727,53.9625837384,61.0999720141,34.3975928697,72.7614005833,31.6494818704,53.8306838213
2016-04-08 00:00:00+00:00,61.7898223719,35.5154506385,73.8821057722,32.474060578,54.8626067023,61.7230626598,35.1826532875,73.9435142757,32.6031250713,54.7772596971
2016-04-11 00:00:00+00:00,61.8120756092,35.3533185957,74.3580216743,32.9329565544,54.9401948888,61.8046578635,35.1485202258,73.1068234155,32.6963383165,54.9246772515
2016-04-12 00:00:00+00:00,62.0791144574,35.4727843114,73.4522462477,32.9329565544,55.3048593655,62.5686856791,37.0941047394,74.8492897023,33.6356410182,56.212641148
2016-04-13 00:00:00+00:00,62.6799518658,37.230636986,75.0718955275,34.2594527361,56.3678175211,62.9247374767,37.1879706589,74.9183742687,34.3598362309,56.0497059563
2016-04-14 00:00:00+00:00,63.050839155,37.4013022942,74.9567545834,34.4315387272,56.3755763398,63.3698022237,37.7340996452,75.2100646603,34.7828809591,57.6635402363
2016-04-15 00:00:00+00:00,63.2733715285,37.3330361709,75.002810961,34.4171982279,57.2600816663,63.0285859176,37.2903698439,74.63435994,34.3598362309,55.9798765884
2016-04-18 00:00:00+00:00,62.2274693731,35.9165141128,73.5059786882,33.678662516,54.8548478836,63.6294233261,38.3996943472,75.7627411918,34.2737932353,56.8721407336
2016-04-19 00:00:00+00:00,63.6813475465,38.5788929208,75.9930230799,34.5462627213,57.1902522985,63.9483863947,40.1575470218,77.1444325206,35.213095937,58.0825164437
2016-04-20 00:00:00+00:00,63.9632218863,39.8759492632,76.8220378772,34.940626451,57.9040636146,64.3860333959,40.1746135526,78.0578840101,35.4210331763,58.2454516354
2016-04-21 00:00:00+00:00,64.2302607345,40.0978141639,78.0195036954,35.3780116785,58.3540750965,64.3786156501,39.4492859927,77.8352781849,35.2489471851,57.896304796
2016-04-22 00:00:00+00:00,64.7124142104,39.5431519122,78.0962643248,35.0983719429,58.1290693556,64.9275288381,40.6354098848,78.3035180241,35.4497141748,58.8506394904
2016-04-25 00:00:00+00:00,64.6011480236,40.2428796759,77.8890106255,35.3278199311,58.3928691898,64.7791739224,39.4834190544,77.9197148772,35.2561174347,58.2687280914
2016-04-26 00:00:00+00:00,65.0907192453,39.7650168129,78.3342222758,35.54292742,58.7730513039,65.0017062959,41.0279400937,78.5184477863,35.7293539104,59.3394450656
2016-04-27 00:00:00+00:00,65.239074161,41.4290035679,78.9866876255,36.2527821334,59.5566919879,65.6173791959,41.0535398899,79.7159136046,36.5682731172,60.1463622056
2016-04-28 00:00:00+00:00,65.1723144489,41.0706064207,79.1632370731,36.2886333816,60.29377976,65.2984161272,40.6780762118,78.6028844787,36.2671226327,59.1454745993
2016-04-29 00:00:00+00:00,65.7805696031,40.8743413163,77.6357005485,36.3244846297,59.3549627029,65.5728727212,40.7804753968,78.434011094,36.3890168764,59.4713449827
2016-05-02 00:00:00+00:00,65.4541887887,40.5842102923,78.1653488912,36.2384416342,59.1377157806,66.1143681633,39.9783484482,79.301406206,36.4535491231,59.2230627858
2016-05-03 00:00:00+00:00,65.5728727212,39.3383535424,78.4954195975,35.6433109148,58.5247691069,65.3577580935,38.4679604705,77.7738696814,35.2991389325,58.6333925681
2016-05-04 00:00:00+00:00,65.4986952634,38.5447598592,77.574292045,34.804391708,58.3307986406,65.2316564152,37.042905147,77.213517087,34.7900512087,57.3842227648
2016-05-05 00:00:00+00:00,65.8399115694,38.0071641383,78.1807010171,34.8689239547,58.703221936,65.305833873,36.8722398387,77.8506303108,34.7900512087,59.0756452314
2016-05-06 00:00:00+00:00,64.8756046176,36.462643099,77.4054186604,34.474560225,58.4316632831,65.6544679248,36.4882428953,78.18837708,35.0625206947,59.0135746821
2016-05-09 00:00:00+00:00,65.7212276368,36.1042459518,78.0041515695,34.7541999606,58.3851103712,65.6989743995,35.5410504347,77.0292915765,34.4028577287,58.6101161121
2016-05-10 00:00:00+00:00,65.9437600103,35.5154506385,77.2518974017,34.4243684776,58.703221936,66.7522943007,36.5821088148,77.7354893667,35.1270529414,59.285133335
2016-05-11 00:00:00+00:00,66.6951448333,36.5821088148,77.7124611779,34.7398594613,58.8894335837,66.433331232,37.273303313,77.6357005485,34.9693074495,59.2075451485
2016-05-12 00:00:00+00:00,67.1738897042,37.5890341332,78.4109829052,35.7795456578,59.7273859983,67.0766446523,37.3159696401,78.3879547164,35.1629041895,59.3394450656
2016-05-13 00:00:00+00:00,66.7849094966,37.0087720853,78.0118276325,34.6036247183,59.2463392418,66.3211254029,36.7101077959,77.328658031,34.5175817228,58.454939739
2016-05-16 00:00:00+00:00,66.7250663877,37.3671692326,78.196053143,34.9908181984,59.08340405,67.0018407663,37.6146339295,78.5184477863,35.1772446888,59.3782391589
2016-05-17 00:00:00+00:00,66.777429108,37.4439686212,78.4059155608,34.8115619576,59.2230627858,66.9719192118,37.3586359671,78.1576728283,35.0410099458,59.2308216044
2016-05-18 00:00:00+00:00,67.1738897042,37.2308338772,78.2740366092,34.8115619576,58.4859750137,66.8372722169,37.1965039243,77.6223994362,34.5175817228,58.0437223504
2016-05-19 00:00:00+00:00,66.2837234598,36.6901371197,77.0017926048,33.8507485071,57.8031989721,67.4057817511,37.2136689008,77.459490143,34.2522824864,58.0669988064
2016-05-20 00:00:00+00:00,67.6152326321,37.3509887122,77.8085814856,34.4889007242,58.4316632831,67.1290073726,37.4024836415,77.4129446306,34.4817304746,58.1601046302
2016-05-23 00:00:00+00:00,66.5754586156,37.0763490893,76.9397319217,33.9941534997,57.7876813348,67.0242819321,37.4110661297,77.0948836295,34.1160477434,58.0902752623
2016-05-24 00:00:00+00:00,67.2412132017,37.6942882408,77.5293084115,34.4243684776,58.6101161121,67.0766446523,37.2994937829,77.7232480463,34.5104114731,59.0601275941
2016-05-25 00:00:00+00:00,67.2112916473,37.6771232644,78.211975926,34.9549669502,59.6420389931,67.5179875802,38.5353720859,78.9489465383,35.2776281836,59.0989216873
2016-05-26 00:00:00+00:00,67.5105071916,38.9816614731,79.0110072214,35.6361406652,59.510139076,67.1738897042,38.3894697862,78.7394917327,35.3421604303,59.0523687754
2016-05-27 00:00:00+00:00,66.8746741599,37.9946753284,78.646400708,35.0840314436,58.9437453142,67.330977865,38.0461702576,79.1428861731,35.134223191,59.08340405
2016-05-31 00:00:00+00:00,67.3234974764,38.2693149512,79.2437347832,34.9047752028,59.1377157806,66.5904193928,37.582715894,78.3516124631,34.7900512087,58.5325279256
2016-06-01 00:00:00+00:00,66.1490764649,37.222251389,77.7620359733,34.3438624609,58.1135517183,66.7549879422,37.8144430758,78.4524610732,34.5475540832,58.5325279256
2016-06-02 00:00:00+00:00,65.9845079155,37.5483859412,77.8861573396,33.9364792163,58.051481169,66.223880351,38.0890826987,77.9870059497,34.271115453,58.3540750965
2016-06-03 00:00:00+00:00,66.1565568535,38.0976651869,78.0800969744,34.5621034848,58.5635632002,66.1041941332,37.9174329344,78.0878545598,34.5693781856,58.0592399877
2016-06-06 00:00:00+00:00,66.4782135637,38.4495472038,78.6153703664,35.2313759581,58.6256337494,66.8297918283,39.0674863552,78.4834914148,34.984036131,58.5092514696
2016-06-07 00:00:00+00:00,67.1364877612,39.4536983249,79.0032496361,35.6242098012,58.9670217702,67.8546050676,40.8011489747,80.1513722741,36.0024942426,59.6420389931
2016-06-08 00:00:00+00:00,68.0939775031,41.1530309915,80.3297967382,36.1188894553,60.0234100248,67.9144481765,40.7582365336,79.9729478101,36.0024942426,59.1144393246
2016-06-09 00:00:00+00:00,67.4581444714,40.0973849411,79.1584013439,35.2532000605,58.4248753452,67.8246835132,39.9686476178,79.7557354191,35.4350675804,59.2398145936
2016-06-10 00:00:00+00:00,67.6227130208,39.3936209074,79.4919775158,34.4166094689,58.7696573349,67.3085366992,38.2006550455,79.1118558315,34.3365877601,59.1222752789
2016-06-13 00:00:00+00:00,67.2636543675,37.7286181937,78.7394917327,33.9583033187,58.644282066,67.7648404043,37.659958288,79.2049468563,33.7982599012,58.9655561927
2016-06-14 00:00:00+00:00,67.6601149638,37.6256283351,78.9411889529,33.1362621287,58.8401809237,67.6451541866,38.0375877694,78.5688248541,33.019866916,58.8636887867
2016-06-15 00:00:00+00:00,67.4955464144,37.6857057526,78.0645818036,32.9325705064,58.8401809237,67.4431836942,37.5140559883,78.0645818036,33.0707898215,58.6521180203
2016-06-16 00:00:00+00:00,67.0990858182,37.0763490893,77.5525811677,32.8016258921,58.268156259,68.2361048867,37.0420191365,78.4059155608,33.5945682789,58.3386798478
2016-06-17 00:00:00+00:00,68.4380753791,37.4196486179,78.6929462204,33.7982599012,58.6521180203,67.8620854562,37.8916854698,78.7937948305,34.2201925474,58.7304775634
2016-06-20 00:00:00+00:00,68.2884676069,38.6211969681,79.8100385169,35.2168265565,59.5375808574,68.1613010006,38.3551398334,79.6005837113,34.8967397215,59.6316123092
2016-06-21 00:00:00+00:00,67.8620854562,38.260732463,79.6626443944,35.2822988637,59.7961673497,68.4679969335,38.4495472038,80.089311591,35.3332217693,60.4622234662
2016-06-22 00:00:00+00:00,68.6998889804,38.7241868266,80.2910088112,35.7478797147,60.5562549179,68.1987029436,37.7543656583,79.3523409787,35.1440795486,60.4152077403
2016-06-23 00:00:00+00:00,68.7672124779,38.2778974394,80.2522208842,36.0825159513,60.9793964507,68.6699674259,39.1618937256,81.0202218381,36.3153063768,61.363358212
2016-06-24 00:00:00+00:00,67.2337328131,37.1793389479,78.7084613911,33.1799103335,59.3025022281,66.8671937713,37.0506016247,79.0497951484,33.1726356327,58.9812281013
2016-06-27 00:00:00+00:00,66.5006547295,36.4841574025,78.5455520979,32.9252958056,58.268156259,66.470733175,34.9993869413,77.855126998,32.5979342697,57.2964979244
2016-06-28 00:00:00+00:00,67.121526984,36.0207030389,78.5222793417,33.2744814438,58.2289764875,68.0042128398,36.0035380624,78.8403403428,33.6818646884,57.9625540409
2016-06-29 00:00:00+00:00,68.3782322702,36.4755749143,79.5307654427,34.5111805793,57.9703899952,69.1636730741,37.6857057526,80.2289481281,34.6930480992,58.8401809237
2016-06-30 00:00:00+00:00,69.0664280222,37.5226384765,80.3375543235,34.8603662175,58.9420483298,70.121162816,37.4196486179,81.3227676684,34.9913108318,59.2084707764
2016-07-01 00:00:00+00:00,69.8369080489,37.6342108233,81.2839797414,35.3695952733,59.1066033703,70.1959667021,37.342406224,80.7952518617,35.4568916828,59.2946662738
2016-07-05 00:00:00+00:00,69.6573787223,36.664389655,80.2910088112,34.8167180127,58.6912977918,69.5825748362,35.7889758571,80.3453119089,34.3438624609,58.9420483298
2016-07-06 00:00:00+00:00,69.8294276603,35.6602385338,80.1048267618,33.9073804131,58.9420483298,70.3829764173,35.9606256214,81.1288280336,34.125621437,59.1222752789
2016-07-07 00:00:00+00:00,70.5699861325,36.30392515,81.3693131807,34.2056431458,59.2946662738,69.5376925045,35.625908581,79.9419174685,33.6673152869,59.1222752789
2016-07-08 00:00:00+00:00,69.8593492147,36.346837591,80.5857970561,34.1328961378,59.9450504816,69.9715550438,36.30392515,81.276222156,34.307488957,59.6551201721
2016-07-11 00:00:00+00:00,70.1286432046,36.6815546314,81.3072524976,34.7075975008,59.8118392583,70.2333686451,36.4326624732,81.7571924504,34.6857733984,59.7099718523
2016-07-12 00:00:00+00:00,70.8168389566,37.0420191365,82.4631327211,35.5005398876,60.658122324,71.0262898376,37.5912983822,82.8354968199,35.3695952733,60.6267785067
2016-07-13 00:00:00+00:00,70.8018781794,37.5912983822,82.8354968199,35.5150892892,60.7208099585,70.9739271174,36.7931269782,82.7346482098,35.2895735645,60.2036369739
2016-07-14 00:00:00+00:00,71.1010937237,37.342406224,83.1613154064,35.9661207386,60.7678256843,71.0262898376,36.9218643015,82.7734361368,35.7842532187,60.5014032377
2016-07-15 00:00:00+00:00,71.3928288794,37.1364265068,83.2621640165,35.3768699741,60.6816301869,71.153456444,36.8532043957,83.0294364547,35.4568916828,60.5875987352
2016-07-18 00:00:00+00:00,71.0038486718,36.6729721432,82.7501633806,34.9476626271,60.3446841515,70.9290447857,36.6558071668,82.3002234278,35.1513542494,60.156621248
2016-07-19 00:00:00+00:00,70.8841624541,36.4326624732,82.2148899885,34.8967397215,59.8118392583,70.6672311844,35.9692081096,82.2614355009,34.8530915167,59.8431830756
2016-07-20 00:00:00+00:00,70.502662635,35.8061408335,82.1761020615,34.6566745952,59.6629561264,70.2632901996,36.0721979682,81.9123441582,34.8239927135,59.827511167
2016-07-21 00:00:00+00:00,70.2333686451,36.0933363188,81.7649500357,34.4238841697,59.4905651316,70.2034470907,35.4370938402,81.7571924504,34.6712239968,59.3416819997
2016-07-22 00:00:00+00:00,70.3979371945,35.4975372264,81.9821624267,34.6566745952,59.2946662738,70.3231333084,35.1953202955,81.9666472559,34.5184552801,59.0674235988
2016-07-25 00:00:00+00:00,69.9191923236,34.9103729035,81.3460404246,34.1474455394,58.6912977918,68.9691829703,34.7463122839,79.9574326393,33.69641409,58.3856955737
2016-07-26 00:00:00+00:00,68.5428008196,34.5822516643,79.5695533697,33.7546116964,58.1506169443,68.4679969335,35.2212246039,79.654886809,34.0092262243,58.5267427513
2016-07-27 00:00:00+00:00,68.4530361563,35.3507461457,79.654886809,34.5693781856,58.4327112996,68.0042128398,34.5995212032,79.3290682225,34.1328961378,58.1114371728
